region,province,name,tc,cres,csor,istat,area,pop,alt,isle,sea,pden,wden,urb,fee,d_fee,sample,organic,paper,glass,wood,metal,plastic,raee,texile,other,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill,gdp,proads,wage,finance
Marche,Ancona,Corinaldo,173.6900024414063,51.34999847412109,103.0400009155273,42015,49.27999877929688,5106,203,0,0,103.6120147705078,46997.078125,3,STANDARD,0,0,30.82103059737066,9.506626897223509,7.412513557764713,3.623895517129415,2.074985665038584,6.643434242250486,1.7391935116165,.5708078009823766,7.895714019246844,1627886,611120,2316016,70.29000000000001,2,142,0,42.4753303527832,7.802858352661133,3.546101331710815,9.521751403808594,8.036944103240968
Lombardia,Como,Carate Urio,210.1999969482422,67.20999908447266,54.47999954223633,13044,6.940000057220459,1216,204,0,0,175.2161407470703,65904.8984375,2,STANDARD,0,1,25.00655909746819,9.765184310638857,15.31571122480213,5.263019808474354,2.729459093095457,4.904455813546723,1.796099523372251,,11.1443438716166,347265,110115,457380,75.93000000000001,3,4,38.50149154663086,4.551429748535156,7.654714584350586,5.683452129364014,9.874673843383789,7.884356021881104
Trentino_Alto_Adige,Trento,Mori,96.37000274658203,40.54000091552734,55.83000183105469,22123,34.47999954223633,9456,204,0,0,274.2459411621094,118668.9140625,2,STANDARD,0,1,25.56137980655492,14.61073430531632,7.269098644476727,5.783238474728377,2.194391383149905,9.190083153620106,1.765645804290829,.5755548299681502,11.26995012346934,3200534,891170,4091704,78.22,3,35,18.53964042663574,11.31804275512695,7.322906494140625,5.644460201263428,9.640993118286133,7.542593688964844
Marche,Pesaro e Urbino,Acqualagna,143.8800048828125,54.47000122070313,31.48999977111816,41001,50.68000030517578,4496,204,0,0,88.71349334716797,42792.5,3,STANDARD,0,0,33.03573898753368,16.5001171195597,8.789361855173826,6.159474419059318,.8604598833230969,9.828774892517442,.8899703235635332,.9992050625160234,1.677991298108934,1707677,422610,2168724,78.73999999999999,2,199,0,42.4753303527832,7.783233642578125,3.103765964508057,9.384464263916016,8.016730651855468
Calabria,Cosenza,Rocca Imperiale,131.0599975585938,96.55999755859375,3.839999914169312,78103,55.02999877929688,3292,204,0,1,59.82191848754883,25280.9375,3,STANDARD,0,0,41.40137003040519,16.52151724038787,9.253743144456983,1.387281575031807,.7172892661783627,2.430114792159343,.8250371978349782,.0912874404295541,6.842676519001445,1105600,285610,1391210,79.47,1,140,5.633979797363281,56.75167846679688,8.160889625549316,3.167582511901855,9.027102470397949,8.405716314315796
Lombardia,Brescia,Polpenazze del Garda,154.0299987792969,24.81999969482422,64.70999908447266,17145,9.119999885559082,2468,204,0,0,270.6140441894531,136170.0625,2,STANDARD,0,1,31.42532517467595,11.82087350457495,13.72260081763726,2.975349291512564,1.929427452609812,6.902568785324724,1.071286792267474,1.543960685127521,9.427871332851803,1003671,238200,1241871,80.81999999999999,3,22,38.50149154663086,4.551429748535156,6.963191032409668,4.794527530670166,9.801247596740723,7.172086763381958
Trentino_Alto_Adige,Trento,Rovereto,143.6699981689453,23.04000091552734,45.75,22161,50.97999954223633,37754,204,0,0,740.56494140625,362004.03125,2,PAYT,1,1,,14.89599601538144,7.781536958670094,5.080031033381475,7.175678351290379,1.086861931904941,1.656014971796751,.7178013766050829,3.678397456814605,14699482,3129240,18454966,79.65000000000001,3,220,18.53964042663574,11.31804275512695,7.728864669799805,5.193610191345215,9.737060546875,7.960730609893799
Lombardia,Lecco,Abbadia Lariana,102.4599990844727,42.34999847412109,35.52000045776367,97001,16.67000007629395,3249,204,0,0,194.9010162353516,106498.3203125,2,STANDARD,0,1,32.05606629088613,8.295936466915672,7.945691131830925,5.827095515361395,3.415765095669699,2.875582920780228,1.170770229935105,.428822408491506,12.08819558312356,1315587,459740,1775327,74.09999999999999,3,18,38.50149154663086,4.551429748535156,6.851462841033936,5.180509567260742,9.818687438964844,7.057006726264953
piemonte,Novara,Carpignano Sesia,125.2900009155273,23.1299991607666,79.58999633789063,3036,14.65999984741211,2578,204,0,0,175.8526611328125,79003.9609375,3,STANDARD,0,0,32.8726176353266,14.55882327546758,9.582990127767447,9.146967962300055,2.166468945724306,7.484903272152084,1.405804534285157,1.322226424152002,11.06546549035657,1037818,120380,1158198,89.61,3,29,24.46764945983887,23.11911392211914,6.732576370239258,4.459546089172363,9.645708084106445,6.934553661346436
Lombardia,Varese,Angera,141.1999969482422,13.65999984741211,52.77000045776367,12003,17.72999954223633,5622,205,0,0,317.0896911621094,157914.28125,2,STANDARD,0,1,27.66720717760428,11.97148388110664,13.48479545113614,6.316941803401647,1.858190883699666,8.25917380403026,1.805830374809809,.9275596288332821,11.93798172739676,2358465,441355,2799820,84.23999999999999,3,50,38.50149154663086,4.551429748535156,6.880817413330078,4.708809375762939,9.761971473693848,7.08724193572998
Lombardia,Varese,Uboldo,131.2299957275391,31.6200008392334,63.77999877929688,12130,10.73999977111816,10446,205,0,0,972.625732421875,424217.78125,1,STANDARD,0,1,23.62766919682825,8.41531318788288,9.01762670214146,8.049868977825108,1.32731970925127,5.403087158553841,.9678016215187598,1.105616888482889,21.20333645076633,3604679,943660,4556099,79.12,3,38,38.50149154663086,4.551429748535156,6.605167388916016,5.632703304290771,9.751676559448242,6.803322410583497
Lombardia,Varese,Lonate Pozzolo,127.4499969482422,27.27000045776367,54.83000183105469,12090,29.23999977111816,11748,205,0,0,401.7783813476563,189726.40625,2,STANDARD,0,1,26.3789746917586,9.804960703727739,9.238950176652967,6.160501838632922,2.408969644530968,7.303518638690605,1.574284375225323,1.109308529814695,5.365833874107722,3847000,1700600,5547600,69.34999999999999,3,107,38.50149154663086,4.551429748535156,6.831503868103027,4.696826457977295,9.61536979675293,7.036448984146118
Toscana,Pisa,Lajatico,161.4600067138672,129.7299957275391,24,50016,72.66999816894531,1376,205,0,0,18.93491172790527,13220.724609375,3,STANDARD,0,1,5.058548009367682,6.270725995316159,2.463075722092116,2.462659380692168,.4375748113453031,2.997345823575332,.1821493624772313,3.086755139214155,2.516991933385376,244759,715991,960750,25.48,2,72,12.07579040527344,31.49303817749023,7.21800708770752,2.894222259521484,10.2689094543457,7.434547300338745
Lazio,Frosinone,Villa Santo Stefano,100.8099975585938,26.42000007629395,25.8799991607666,60090,20.10000038146973,1707,205,0,0,84.92536926269531,23440.794921875,3,STANDARD,0,0,,8.279565328126326,18.16368112743017,,,14.84421427965023,2.241276848628916,.6834196451311656,2.196706002207318,218660,252500,471160,46.41,2,73,11.05105972290039,11.28596973419189,7.4935302734375,3.154674768447876,9.024751663208008,7.718336181640625
Lombardia,Lecco,Garlate,104.8499984741211,33.04000091552734,60.93000030517578,97038,3.299999952316284,2617,205,0,0,793.0303344726563,519258.78125,2,STANDARD,0,1,31.74104813737997,7.484211177470917,8.737045929104074,4.495335425670858,1.971341434235513,2.191527083476797,.8786417002323824,.7707956679509371,12.97519657974012,1220824,492730,1713554,71.25,3,16,38.50149154663086,4.551429748535156,6.788149356842041,5.134821891784668,9.779470443725586,6.991793837547302
Lombardia,Milano,Cerro Maggiore,110.120002746582,30.02000045776367,42.83000183105469,15072,10.11999988555908,14735,205,0,0,1456.027709960938,672968.3125,1,STANDARD,0,1,9.083408573221199,13.30325401930771,11.07112184691765,5.822972645375724,1.205502317838835,7.668374975533883,.7742525848921047,.8974458181036494,15.57898103191292,5813049,997390,6810439,85.36,3,124,38.50149154663086,4.551429748535156,6.759922981262207,4.809492588043213,9.724522590637207,6.962720670700073
Lazio,Latina,Prossedi,154.3500061035156,20.64999961853027,133.6999969482422,59020,35.36999893188477,1233,206,0,0,34.86005020141602,18399.349609375,3,STANDARD,0,0,25.62136496692456,9.173536575059352,16.35132954816107,,2.529714114492498,9.171692648109591,.9181219604016688,1.833170709220403,5.423757462141874,462405,188380,650785,71.05,2,62,11.05105972290039,11.28596973419189,7.534126281738281,2.960426807403564,9.202762603759766,7.76015007019043
Friuli_Venezia_Giulia,Pordenone,Pinzano al Tagliamento,88.30999755859375,33.38000106811523,47.56000137329102,93030,21.95000076293945,1567,206,0,0,71.38951873779297,24203.005859375,3,PAYT,1,1,32.33770536238649,11.44758835664915,11.27121387805502,1.778803439396449,2.085623503546313,7.922357582784947,.8931663830620267,.6878039965666269,4.2725164515789,386369,128776,531256,72.73,3,59,17.46755027770996,4.897195816040039,7.385600090026855,3.244972944259644,9.501605033874512,7.607168092727662
Lombardia,Lecco,Olginate,121.8399963378906,27.1200008392334,40.41999816894531,97059,8,7102,206,0,0,887.75,411322.5,2,STANDARD,0,1,34.80988154064026,8.162360434938522,7.216448164153431,4.821915893246783,2.002716846270262,2.680439314649697,1.020276060755247,1.12539430738654,11.20668696703924,2403640,886940,3290580,73.05,3,41,38.50149154663086,4.551429748535156,7.003056526184082,5.138503551483154,9.71211051940918,7.213148221969605
Marche,Ancona,Castelleone di Suasa,106.7699966430664,67.98999786376953,21.11000061035156,42011,15.92000007629395,1702,206,0,0,106.9095458984375,35844.34765625,3,STANDARD,0,0,30.84771187539648,11.76481927373029,8.694593107412354,.2208039366187557,2.134262812761766,9.575355476813835,1.733135661237694,.0001542122731941,.3280515629764371,373502,181400,570642,65.45,2,36,0,42.4753303527832,7.543832778930664,3.792347431182861,9.445768356323242,7.770147762298584
Trentino_Alto_Adige,Trento,Pomarolo,77.97000122070313,30.20999908447266,47.7599983215332,22144,9.229999542236328,2355,206,0,0,255.1462707519531,91823.1875,2,STANDARD,0,1,23.16489838683796,16.41113921899925,9.008551929847746,4.590054841845933,2.558735522602203,11.22841959203708,1.45670703504781,.4809280637335876,11.25225361285999,679308,168220,847528,80.15000000000001,3,26,18.53964042663574,11.31804275512695,7.307758331298828,4.555723190307617,9.654295921325684,7.526991081237793
Emilia_Romagna,Bologna,Monterenzio,154.8999938964844,74.65000152587891,53.31000137329102,37041,105.2600021362305,5853,207,0,0,55.60516738891602,34142.23828125,3,STANDARD,0,1,11.51729695376386,6.780265634373752,4.255954401621453,6.093251399906284,2.146717747060781,2.84767261058731,1.250315820638364,.5392602618055703,9.516580166130003,1615322,1978490,3593812,44.95,3,238,33.10504913330078,15.23353004455566,6.914837837219238,3.250398874282837,9.705476760864258,7.122282972335816
Friuli_Venezia_Giulia,Udine,Nimis,121.0699996948242,40.2400016784668,54.27999877929688,30065,33.88999938964844,2778,207,0,0,81.97108459472656,34592.625,3,STANDARD,0,1,25.37326927932416,10.8811918685983,12.22977214878909,5.375981793739721,2.899490252007943,5.938359389394239,2.24788969790437,.0000509236196884,6.783162621210156,841509,293997,1172344,71.78,3,59,17.46755027770996,4.897195816040039,6.769207954406738,3.827535390853882,9.540989875793457,6.972284193038941
Lombardia,Bergamo,Dalmine,66.08999633789063,8.880000114440918,22.43000030517578,16091,11.8100004196167,22881,207,0,0,1937.42578125,980613.4375,2,STANDARD,0,1,,12.46122435410621,9.2668666774026,9.623639317522729,1.483890270696643,4.415810490331399,.9035022314480257,.807915002488981,10.47703380826169,8815385,2765660,11581045,76.12,3,130,38.50149154663086,4.551429748535156,6.823652744293213,5.191996097564697,9.695773124694824,7.02836232662201
Lazio,Roma,Morlupo,179,49.22000122070313,95.09999847412109,58068,24.07999992370605,8122,207,0,0,337.2923583984375,136159.671875,2,STANDARD,0,0,31.016324943385,11.53802163950926,.1970278080656353,4.48040015554827,1.131842408253208,8.265713043942387,1.715270417616604,1.22639135639616,22.59585662109509,2694025,584700,3278725,82.17,2,23,11.05105972290039,11.28596973419189,7.439121246337891,5.929306507110596,9.449800491333008,7.662294883728028
Lombardia,Bergamo,Lovere,176.6399993896484,44.04999923706055,35.18999862670898,16128,7.920000076293945,5318,208,0,0,671.4646606445313,314831.0625,2,STANDARD,0,1,25.98852519107971,14.36873712131968,7.085369658731515,4.06647464449027,1.68897701268357,4.575164971433292,1.055079243236913,,15.63123881575095,1856622,636840,2493462,74.45999999999999,,,,,,,,
Lombardia,Lecco,Oliveto Lario,142.7599945068359,68.5,48.9900016784668,97060,15.69999980926514,1192,208,0,0,75.92356872558594,32747.326171875,3,STANDARD,0,1,20.17571328819586,6.149576082453373,12.14004936465856,,.3796682959467687,3.141016040596499,.7111000460970216,,11.1124942378723,276653,237480,514133,53.81,3,42,38.50149154663086,4.551429748535156,6.990619659423828,3.379645347595215,9.797747611999512,7.200338249206543
Lombardia,Bergamo,Grumello del Monte,116.7900009155273,33.15999984741211,67.54000091552734,16120,9.939999580383301,7228,208,0,0,727.1630249023438,452265.8125,2,STANDARD,0,1,23.95316939834796,12.07468231720365,7.49145482993966,6.751162601361978,1.842500159047158,3.580229392715685,1.277093071727821,.157712497013695,15.72008767836082,3274902,1220620,4495522,72.84999999999999,3,60,38.50149154663086,4.551429748535156,6.739605903625488,4.818532943725586,9.734838485717773,6.941794080734253
Lombardia,Como,Dongo,99.72000122070313,48.15999984741211,22.95000076293945,13090,7.039999961853027,3489,208,0,0,495.5965881347656,245884.09375,2,STANDARD,0,1,9.62205030086238,7.833513573468652,6.207886199151485,5.548738781206962,3.090656166523399,3.060616143970274,1.480973111869044,.5441865624046807,5.980159720489144,750724,980300,1731024,43.37,3,13,38.50149154663086,4.551429748535156,6.938858985900879,5.55566930770874,9.534219741821289,7.147024755477905
Lombardia,Bergamo,Zanica,80.48999786376953,23.54999923706055,25.20999908447266,16245,14.94999980926514,8193,208,0,0,548.0267333984375,236697,2,STANDARD,0,1,28.38507666830573,11.479898943656,8.659675240630529,5.272394323210743,1.642363407203938,5.077968247508916,1.502139252024801,.7101638491841452,13.15555216440307,2685290,853330,3538620,75.89,3,38,38.50149154663086,4.551429748535156,7.042399883270264,5.433524131774902,9.641927719116211,7.253671879768372
Lombardia,Lecco,Brivio,123.8600006103516,29.72999954223633,49.70999908447266,97010,7.949999809265137,4686,208,0,0,589.4339599609375,260266.796875,2,STANDARD,0,1,28.05833974910119,8.634246136402849,9.447731669631693,4.064576213764203,1.956048002992575,3.288207891176978,1.171656949980209,.79381534477684,12.86502819313129,1454171,614950,2069121,70.28,3,17,38.50149154663086,4.551429748535156,6.710858345031738,5.60992431640625,9.734030723571777,6.912184095382691
Umbria,Terni,Otricoli,194.8600006103516,28.20999908447266,58.15000152587891,55024,27.40999984741211,1915,209,0,0,69.86501312255859,26422.875,3,STANDARD,0,0,33.06450388056075,12.6047461446377,10.28372760272337,4.537101087882516,4.229196783987872,12.15752549875665,3.239208506443209,.9168092277401066,6.957532678587948,637270,77900,724251,87.98999999999999,2,10,0,48.26402282714844,7.460918426513672,5.208939552307129,9.351548194885254,7.684745979309082
Marche,Pesaro e Urbino,San Lorenzo in Campo,160.2299957275391,27.34000015258789,114.2799987792969,41054,28.79999923706055,3496,209,0,0,121.3888931274414,49394.5859375,3,STANDARD,0,0,28.60820321616461,13.97968738137616,8.280822514839404,2.454722599475314,2.558760097963958,8.122657398893828,1.816789965161497,1.116645718575755,3.963547509989006,1008624,393900,1422564,70.90000000000001,2,78,0,42.4753303527832,7.158154010772705,3.757379531860352,9.431818008422852,7.372898631095887
Sicilia,Ragusa,Comiso,177.3699951171875,56.59999847412109,73.68000030517578,88003,65.40000152587891,29184,209,0,0,446.238525390625,187136.8125,2,STANDARD,0,0,,10.61423929964078,5.713983162330003,2.392564991124909,.4580533891211748,5.103626612787517,.4081299819229876,.2002328996397344,1.672785484266855,7711758,4526990,12238748,63.01,1,240,0,76.68603515625,7.363490104675293,4.818120956420898,8.918787956237793,7.584394807815552
Lombardia,Como,Tremezzina,177.1000061035156,35.2599983215332,70.41999816894531,13252,29.40999984741211,5078,209,0,0,172.662353515625,88059.9453125,2,STANDARD,0,1,29.12164945905987,11.42138731961744,15.54962984242674,4.576956981562203,.9143411395980374,6.072568877727337,1.467733758378404,.21545707596947,9.708117441868097,2047529,542314,2589843,79.06,3,72,38.50149154663086,4.551429748535156,7.718152523040771,4.263853073120117,9.671899795532227,7.949697098731995
Lombardia,Brescia,Passirano,97.80999755859375,22.04000091552734,61.90999984741211,17136,13.39000034332275,7114,210,0,0,531.2919921875,263013.0625,2,PAYT,1,1,35.95246106688587,15.00790091275774,8.183954261310799,5.486484683019356,2.287615940393186,7.942653428910952,1.394848292536796,.6563791529483254,10.35594570305346,3073365,448380,3521745,87.27,3,47,38.50149154663086,4.551429748535156,6.762828826904297,5.006189823150635,9.74359130859375,6.965713691711426
Lombardia,Monza e della Brianza,Busnago,119.9400024414063,23.1299991607666,52.93000030517578,108051,5.78000020980835,6413,210,0,0,1109.515502929688,526677.8125,2,STANDARD,0,1,37.21393943495134,12.34492631556817,8.97333222083452,6.776563153907861,1.949610373569656,8.364239119794442,.5652391861501781,.528973476758082,10.39012574083552,2651708,392490,3044198,87.11,3,28,38.50149154663086,4.551429748535156,6.612052440643311,5.489636421203613,9.735739707946777,6.81041401386261
Friuli_Venezia_Giulia,Pordenone,Arba,111.4100036621094,35.11999893188477,71.63999938964844,93002,15.3100004196167,1309,210,0,0,85.49967193603516,33829.65234375,3,STANDARD,0,1,30.44473019624198,9.368025146158184,11.7235467204189,5.732412749163982,3.595066533830696,7.003622097109273,2.039649992663129,1.023879582647915,4.749851331835067,392282,95153,517932,75.73999999999999,3,16,17.46755027770996,4.897195816040039,7.131851196289063,4.375450134277344,9.52021312713623,7.345806732177735
piemonte,Novara,Fara Novarese,119.370002746582,21.23999977111816,48.86000061035156,3065,9.210000038146973,2113,210,0,0,229.4245300292969,101136.6953125,3,STANDARD,0,0,28.1491922973282,13.3971178858341,9.563388582980217,7.160732133865968,5.672759909347493,6.672256403594752,1.396181730148829,1.671338498651056,13.28815022292744,810109,121360,931469,86.97,3,38,24.46764945983887,23.11911392211914,6.562611103057861,3.971220016479492,9.710206985473633,6.759489436149598
Basilicata,Matera,Tursi,160.3999938964844,73.65000152587891,48.72000122070313,77029,159.9299926757813,5151,210,0,0,32.20784378051758,9929.0322265625,3,STANDARD,0,0,30.56393463270254,11.30640133505463,11.00601404326333,,11.7447022891149,7.034856261217293,.6372996630876286,1.642998834975912,2.410025504581379,1212340,375610,1587950,76.34999999999999,1,235,5.41473913192749,32.84535598754883,8.36016845703125,3.053800582885742,9.031441688537598,8.610973510742188
Friuli_Venezia_Giulia,Udine,Artegna,100.3600006103516,26.54999923706055,56.06000137329102,30006,11.22000026702881,2877,210,0,0,256.4171142578125,99016.9296875,2,STANDARD,0,1,25.36711162317614,17.67914525144693,9.568215163325743,4.94207764386077,2.364420281375735,6.914858186989747,2.073683357786439,.1153046436897486,7.465638136043277,849786,216468,1110970,76.48999999999999,3,56,17.46755027770996,4.897195816040039,7.22169828414917,3.937063932418823,9.650356292724609,7.438349232673645
Abruzzo,Teramo,Morro d'Oro,102.3600006103516,37.88000106811523,61.06000137329102,67029,28.72999954223633,3628,210,0,1,126.2791519165039,50096.83203125,3,STANDARD,0,0,29.27014997755826,11.68082418872743,8.6807171909327,,1.686604848806557,7.818134319751098,1.704460974291348,1.746009468610043,5.02055886198813,973062,466220,1439282,67.61,1,60,0,37.24168014526367,6.79608154296875,4.097385883331299,9.310047149658203,6.999963989257813
Lombardia,Como,Argegno,235.3399963378906,49.56000137329102,101,13011,4.110000133514404,667,210,0,0,162.2870941162109,104960.3359375,3,STANDARD,0,1,27.07870195439362,11.70943955195683,17.69594354952745,4.041846416326871,.6618187381631806,4.409265925955117,1.343804982533085,,7.034982509904101,319123,112264,431387,73.98,3,4,38.50149154663086,4.551429748535156,7.703873634338379,5.113492488861084,9.730692863464355,7.93498984336853
Toscana,Massa-Carrara,Licciana Nardi,206.4199981689453,26.61000061035156,60.16999816894531,45009,55.68000030517578,4955,210,0,0,88.99066162109375,36799.390625,3,STANDARD,0,1,40.58321416893201,11.05573965709935,9.080815426136779,.1622750721086975,.797466068648456,7.723951800643243,1.48868466903206,,9.499167882712946,1647210,401780,2048990,80.39,2,289,12.07579040527344,31.49303817749023,7.576053619384766,2.829217910766602,9.469504356384277,7.803335227966309
Emilia_Romagna,Forli'-Cesena,Rocca San Casciano,202.1000061035156,38.81999969482422,69.01000213623047,40036,50.56000137329102,2000,210,0,0,39.55696105957031,20124.958984375,3,PAYT,1,1,22.35930961417882,15.66989478318811,11.19292238564821,5.210522074302371,1.739723523318506,8.009686315131525,2.235636126338797,1.360172498176937,17.86562989549079,871438,146080,1017518,85.64,3,35,33.10504913330078,15.23353004455566,7.266018867492676,3.980482339859009,9.607611656188965,7.483999433517456
Calabria,Reggio di Calabria,Anoia,59.09999847412109,38.61999893188477,18.27000045776367,80003,10.17000007629395,2246,210,0,0,220.8456268310547,54316.6171875,2,STANDARD,0,0,18.28747284576394,9.12599565532223,5.235336712527154,,.2275524981897176,1.331462708182476,,.776611151339609,1.098117306299783,199320,345940,552400,36.08,1,51,5.633979797363281,56.75167846679688,7.265232086181641,3.7507004737854,8.871692657470703,7.48318904876709
Lazio,Viterbo,Castel Sant'Elia,129.6999969482422,35.4900016784668,36.06999969482422,56017,23.92000007629395,2558,210,0,0,106.9397964477539,39391.72265625,3,STANDARD,0,0,27.15415229503847,9.936322631997879,11.02255240116742,2.757230034491908,2.182011143539401,10.79331387635978,1.229503847174317,,9.434863358981161,702070,240180,942250,74.51000000000001,2,15,11.05105972290039,11.28596973419189,6.794061660766602,5.165166854858398,9.18727970123291,6.9978835105896
Lombardia,Lecco,Dorio,181.8200073242188,108.6399993896484,24.35000038146973,97032,11.65999984741211,337,210,0,0,28.90222930908203,19156.517578125,3,STANDARD,0,1,50.73758198464397,6.069885613233945,10.84189555212321,,.000347861124169,2.877800908826361,.7794417209500145,,1.49262418015356,163385,59980,223365,73.15000000000001,3,8,38.50149154663086,4.551429748535156,7.148799419403076,3.680737018585205,9.690460205078125,7.363263401985169
Campania,Napoli,Barano d'Ischia,280.8200073242188,134.6799926757813,119.0500030517578,63007,10.96000003814697,9882,210,1,1,901.642333984375,396755.9375,2,STANDARD,0,0,20.91207316638476,10.79190377249799,7.174518707262021,1.172833047215729,1.358485619572054,3.439436396228997,2.383380725753689,.2764206515202561,2.76995569680656,2186355,2162090,4348445,50.28,1,,27.87697982788086,3.602712631225586,7.525907516479492,,9.069742202758789,7.751684741973877
Lombardia,Monza e della Brianza,Seveso,117.4899978637695,16.84000015258789,52.38999938964844,108040,7.400000095367432,22733,211,0,0,3072.027099609375,1319140.875,1,PAYT,1,1,8.964576967217507,12.29302280364074,9.705230973925188,9.166530675215228,2.29828113976305,5.954888946461164,1.46514270189967,,18.59646987704836,8446333,1315310,9761643,86.53,3,14,38.50149154663086,4.551429748535156,6.622903823852539,7.418811798095703,9.69715690612793,6.821590938568115
Lombardia,Sondrio,Mantello,96.95999908447266,55.45999908447266,33.38999938964844,14039,3.779999971389771,732,211,0,0,193.6508026123047,76359.7890625,3,STANDARD,0,1,5.848115299334811,16.39239190687361,10.2369733924612,4.368763858093126,1.524043791574279,3.111834811529933,1.105182926829268,,11.24445676274945,155380,133260,288640,53.83,3,10,38.50149154663086,4.551429748535156,6.891176223754883,4.33729076385498,9.487015724182129,7.097911510467529
Lombardia,Bergamo,Stezzano,79.81999969482422,27.3700008392334,26.6200008392334,16207,9.369999885559082,12623,211,0,0,1347.171875,761312.9375,2,STANDARD,0,1,6.234245115512689,23.35789630394721,8.338162658396955,3.992316817181799,1.265423350270316,5.181312068041756,.7983456092112963,.3071422703743547,9.480224439552972,5351712,1781790,7133502,75.02,3,41,38.50149154663086,4.551429748535156,6.74744987487793,5.772698402404785,9.692014694213867,6.949873371124268
Trentino_Alto_Adige,Bolzano,Cortina sulla strada del vino/Kurtinig an der Weinstraße,75.37999725341797,20.67000007629395,48.97999954223633,21025,2,656,212,0,0,328,116440,3,PAYT,1,1,21.39728615596015,14.8832016489179,11.88165578838887,,3.469598076262453,5.427688079697698,.5869975953280659,1.89110271384404,4.602799725180351,150270,54340,232880,64.53,3,11,18.53964042663574,11.31804275512695,8.001914978027344,4.09537410736084,9.768296241760254,8.241972427368164
Lombardia,Sondrio,Novate Mezzola,123.7699966430664,57.56000137329102,45.45999908447266,14046,99.73999786376953,1814,212,0,0,18.18728828430176,8000.0703125,3,STANDARD,0,1,15.8886715200764,11.08372069124118,11.63941062277627,7.251289904966243,2.985611465710523,2.836725665380417,.0000198013101449,,13.89701062879186,523457,274470,797927,65.59999999999999,3,48,38.50149154663086,4.551429748535156,6.621681213378906,3.680760622024536,9.380804061889648,6.820331649780274
piemonte,Novara,Arona,162.5399932861328,33.0099983215332,82.83999633789063,3008,15.17000007629395,14195,212,0,0,935.7283935546875,541324.6875,2,STANDARD,0,0,8.305633680699318,13.76356933892003,11.4486350046323,6.857247096163907,3.022200963090619,8.537005339570788,1.492773410671543,.0761821630473645,10.83087267544547,6960541,1251355,8211896,84.76000000000001,3,79,24.46764945983887,23.11911392211914,7.092279434204102,5.174933433532715,9.832931518554688,7.305047817230225
Friuli_Venezia_Giulia,Udine,Colloredo di Monte Albano,89.23000335693359,19.23999977111816,57.40999984741211,30028,21.75,2231,212,0,0,102.5747146606445,35277.05859375,3,STANDARD,0,1,29.24267147675673,15.17576465313655,12.12927290831461,4.938249078558433,2.472382819220202,12.2719855697298,1.821899811801751,,.6138599408817688,604446,131390,767276,78.78,3,25,17.46755027770996,4.897195816040039,6.952920436859131,4.466397762298584,9.731876373291016,7.161508049964905
Lombardia,Varese,Saronno,126.1999969482422,19.45999908447266,59.25,12119,11.0600004196167,38598,212,0,0,3489.873291015625,1624462,1,STANDARD,0,1,,13.87339249883812,9.798097019182871,6.762511444879513,.9904517005212464,7.234499667437544,1.210310271031445,,7.049706259688143,14429870,3536680,17966550,80.31999999999999,3,210,38.50149154663086,4.551429748535156,6.870081901550293,5.234895706176758,9.90080738067627,7.076184358596802
Calabria,Vibo Valentia,Nicotera,184.7200012207031,91.58999633789063,28.51000022888184,102025,28.25,6490,212,0,1,229.7345123291016,86278.9375,2,STANDARD,0,0,4.0264546357154,4.203899268887084,2.680870442852571,.982202200723728,1.99222115550304,1.867661177165645,1.090515225364941,.0000118980216462,.1941428911372047,415570,2021810,2437380,17.05,1,100,5.633979797363281,56.75167846679688,7.639815330505371,4.119849681854248,8.947735786437988,7.869009790420533
Lombardia,Como,Pianello del Lario,135.3899993896484,92.16999816894531,15.38000011444092,13183,9.800000190734863,1041,213,0,0,106.2244873046875,64479.38671875,2,STANDARD,0,1,16.3137088580752,6.330135559853015,7.912669449816267,,,1.582533889963254,.3893033369309604,,.7754416060819942,210638,295600,631898,33.33,3,25,38.50149154663086,4.551429748535156,7.066411018371582,3.716494560241699,9.595016479492188,7.27840334892273
Toscana,Massa-Carrara,Filattiera,179.1300048828125,28.69000053405762,75.01999664306641,45006,48.77999877929688,2361,213,0,0,48.40098571777344,17631.099609375,3,STANDARD,0,1,38.8155270945125,10.20295449656704,10.50084588597108,.7676342516961322,.936695172926998,6.572563063560628,1.63828636873652,,11.99902330691999,700365,159680,860045,81.43000000000001,2,118,12.07579040527344,31.49303817749023,6.930059432983398,2.968424081802368,9.485422134399414,7.137961215972901
Lombardia,Sondrio,Samolaco,97.63999938964844,34.36999893188477,26.8799991607666,14057,45.79999923706055,2884,213,0,0,62.96943283081055,17185.6328125,3,STANDARD,0,1,1.787570098919835,12.4888515084449,16.28505581233436,,.5014597853899494,4.230582567443609,1.378474454390918,1.419129922170189,13.23144903710066,405682,381420,787102,51.54,3,85,38.50149154663086,4.551429748535156,6.685617446899414,3.522385597229004,9.306358337402344,6.886185970306396
Lombardia,Como,Sala Comacina,209.9299926757813,130.1499938964844,46,13203,4.730000019073486,614,213,0,0,129.8097229003906,65750.7421875,2,STANDARD,0,1,21.12565554451593,7.280040900190031,11.88420616010881,4.255291783627706,.4890659515564258,2.832466776634159,1.499030549740998,,7.247565120369388,176068,134933,311001,56.61,3,15,38.50149154663086,4.551429748535156,7.56947660446167,3.584795951843262,9.569860458374023,7.79656090259552
